,timestamp,open,high,low,close,volume
422,2020-07-08,8.96,9.34,8.5,9.29,153
421,2020-07-09,9.7,9.7,8.83,8.83,244
420,2020-07-10,8.39,9.24,8.39,9.24,47
419,2020-07-13,8.78,8.78,8.78,8.78,10
418,2020-07-14,8.35,8.35,8.35,8.35,162
417,2020-07-15,8.5,8.5,8.5,8.5,120
416,2020-07-17,8.08,8.08,8.08,8.08,100
415,2020-07-21,8.45,8.45,8.4,8.4,65
414,2020-07-22,8.8,8.8,8.8,8.8,105
413,2020-07-23,8.8,8.8,8.8,8.8,14
412,2020-07-24,8.8,9.17,8.4,8.87,1006
411,2020-07-28,8.43,9.0,8.43,9.0,2
410,2020-07-29,8.55,8.9,8.55,8.9,55
409,2020-08-06,8.9,8.9,8.9,8.9,1
408,2020-08-07,9.3,9.3,8.9,8.9,971
407,2020-08-10,8.9,8.9,8.46,8.46,926
406,2020-08-11,8.04,8.86,8.04,8.86,297
405,2020-08-13,8.42,9.25,8.42,8.58,2736
404,2020-08-14,8.2,8.99,8.2,8.99,15
403,2020-08-18,9.35,9.35,9.35,9.35,102
402,2020-08-20,9.35,9.35,9.35,9.35,1
401,2020-08-25,9.35,9.8,9.35,9.8,1059
400,2020-08-26,10.29,10.29,9.35,9.35,130
399,2020-08-27,9.8,9.81,9.79,9.8,1056
398,2020-08-28,9.35,9.35,9.35,9.35,119
397,2020-08-31,9.2,9.2,9.2,9.2,51
396,2020-09-01,9.2,9.2,9.2,9.2,9
395,2020-09-02,9.2,9.65,9.2,9.65,10
394,2020-09-03,9.65,9.65,9.65,9.65,0
393,2020-09-04,9.65,9.65,9.65,9.65,0
392,2020-09-07,9.65,9.65,9.65,9.65,0
391,2020-09-08,9.65,9.65,9.65,9.65,0
390,2020-09-09,9.65,9.65,9.65,9.65,0
389,2020-09-10,9.65,9.65,9.65,9.65,0
388,2020-09-11,9.65,9.65,9.65,9.65,0
387,2020-09-14,9.65,9.65,9.65,9.65,0
386,2020-09-15,9.65,9.65,9.65,9.65,0
385,2020-09-16,9.65,9.65,9.65,9.65,0
384,2020-09-17,9.65,9.65,9.65,9.65,0
383,2020-09-18,9.65,9.65,9.65,9.65,0
382,2020-09-21,9.65,9.65,9.65,9.65,0
